,49640,2019-12-30 07:38:25.467000,False,False.1,nan,False.2,nan.1,False.3,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-07-43_16378.csv,"[nan, nan, nan]",Event Check
3995,53636,2020-01-12 16:17:14.775000,False,False,,True,1744.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-16-22_942.csv,"[nan, nan, nan]",
3996,53637,2020-01-12 16:22:02.775000,False,False,,True,1796.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-16-26_943.csv,"[nan, nan, nan]",
3997,53638,2020-01-12 16:26:50.775000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-16-31_944.csv,"[nan, nan, nan]",
3998,53639,2020-01-12 16:31:38.775000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-16-36_945.csv,"[nan, nan, nan]",
3999,53640,2020-01-12 16:36:26.775000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-16-41_946.csv,"[nan, nan, nan]",
4000,53641,2020-01-12 16:41:14.775000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-16-46_947.csv,"[nan, nan, nan]",
4001,53642,2020-01-12 16:46:02.775000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-16-50_948.csv,"[nan, nan, nan]",
4002,53643,2020-01-12 16:50:50.775000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-16-55_949.csv,"[nan, nan, nan]",
4003,53644,2020-01-12 16:55:38.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-17-00_950.csv,"[nan, nan, nan]",
4004,53645,2020-01-12 17:00:26.775000,False,False,,True,7867.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-17-05_951.csv,"[nan, nan, nan]",
4005,53646,2020-01-12 17:05:14.775000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-17-10_952.csv,"[nan, nan, nan]",
4006,53647,2020-01-12 17:10:02.775000,False,False,,True,217.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-17-14_953.csv,"[nan, nan, nan]",
4007,53648,2020-01-12 17:14:50.775000,False,False,,True,958.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-17-19_954.csv,"[nan, nan, nan]",
4008,53649,2020-01-12 17:19:38.775000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-17-24_955.csv,"[nan, nan, nan]",
4009,53650,2020-01-12 17:24:26.775000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-17-29_956.csv,"[nan, nan, nan]",
4010,53651,2020-01-12 17:29:14.775000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-17-34_957.csv,"[nan, nan, nan]",
4011,53652,2020-01-12 17:34:02.775000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-17-38_958.csv,"[nan, nan, nan]",
4012,53653,2020-01-12 17:38:50.775000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-17-43_959.csv,"[nan, nan, nan]",
4013,53654,2020-01-12 17:43:38.775000,False,False,,True,6242.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-17-48_960.csv,"[nan, nan, nan]",
4014,53655,2020-01-12 17:48:26.775000,False,False,,True,2673.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-17-53_961.csv,"[nan, nan, nan]",
4015,53656,2020-01-12 17:53:14.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-17-58_962.csv,"[nan, nan, nan]",
4016,53657,2020-01-12 17:58:02.775000,False,True,3303.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-18-02_963.csv,"[nan, nan, nan]",
4017,53658,2020-01-12 18:02:50.775000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-18-07_964.csv,"[nan, nan, nan]",
4018,53659,2020-01-12 18:07:38.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-18-12_965.csv,"[nan, nan, nan]",
4019,53660,2020-01-12 18:12:26.775000,False,False,,True,7653.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-18-17_966.csv,"[nan, nan, nan]",
4020,53661,2020-01-12 18:17:14.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-18-22_967.csv,"[nan, nan, nan]",
4021,53662,2020-01-12 18:22:02.775000,False,False,,True,8042.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-18-26_968.csv,"[nan, nan, nan]",
4022,53663,2020-01-12 18:26:50.775000,False,False,,True,13860.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-18-31_969.csv,"[nan, nan, nan]",
4023,53664,2020-01-12 18:31:38.775000,False,True,6108.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-18-36_970.csv,"[nan, nan, nan]",
4024,53665,2020-01-12 18:36:26.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-18-41_971.csv,"[nan, nan, nan]",
4025,53666,2020-01-12 18:41:14.775000,False,True,15772.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-18-46_972.csv,"[nan, nan, nan]",
4026,53667,2020-01-12 18:46:02.775000,False,True,14224.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-18-50_973.csv,"[nan, nan, nan]",
4027,53668,2020-01-12 18:50:50.775000,False,True,12963.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-18-55_974.csv,"[nan, nan, nan]",
4028,53669,2020-01-12 18:55:38.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-19-00_975.csv,"[nan, nan, nan]",
4029,53670,2020-01-12 19:00:26.775000,False,True,9896.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-19-05_976.csv,"[nan, nan, nan]",
4030,53671,2020-01-12 19:05:14.775000,False,True,9977.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-19-10_977.csv,"[nan, nan, nan]",
4031,53672,2020-01-12 19:10:02.775000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-19-14_978.csv,"[nan, nan, nan]",
4032,53673,2020-01-12 19:14:50.775000,False,True,933.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-19-19_979.csv,"[nan, nan, nan]",
4033,53674,2020-01-12 19:19:38.775000,False,True,1822.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-19-24_980.csv,"[nan, nan, nan]",
4034,53675,2020-01-12 19:24:26.775000,False,True,16661.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-19-29_981.csv,"[nan, nan, nan]",
4035,53676,2020-01-12 19:29:14.775000,False,True,1930.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-19-34_982.csv,"[nan, nan, nan]",
4036,53677,2020-01-12 19:34:02.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-19-38_983.csv,"[nan, nan, nan]",
4037,53678,2020-01-12 19:38:50.775000,False,True,6694.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-19-43_984.csv,"[nan, nan, nan]",
4038,53679,2020-01-12 19:43:38.775000,False,True,10237.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-19-48_985.csv,"[nan, nan, nan]",
4039,53680,2020-01-12 19:48:26.775000,False,True,3244.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-19-53_986.csv,"[nan, nan, nan]",
4040,53681,2020-01-12 19:53:14.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-19-58_987.csv,"[nan, nan, nan]",
4041,53682,2020-01-12 19:58:02.775000,False,False,,True,17057.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-20-02_988.csv,"[nan, nan, nan]",
4042,53683,2020-01-12 20:02:50.775000,False,False,,True,2984.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-20-07_989.csv,"[nan, nan, nan]",
4043,53684,2020-01-12 20:07:38.775000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-20-12_990.csv,"[nan, nan, nan]",
4044,53685,2020-01-12 20:12:26.775000,False,False,,True,8294.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-20-17_991.csv,"[nan, nan, nan]",
4045,53686,2020-01-12 20:17:14.775000,False,False,,True,1050.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-20-22_992.csv,"[nan, nan, nan]",
4046,53687,2020-01-12 20:22:02.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-20-26_993.csv,"[nan, nan, nan]",
4047,53688,2020-01-12 20:26:50.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-20-31_994.csv,"[nan, nan, nan]",
4048,53689,2020-01-12 20:31:38.775000,False,True,14491.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-20-36_995.csv,"[nan, nan, nan]",
4049,53690,2020-01-12 20:36:26.775000,False,True,8859.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-20-41_996.csv,"[nan, nan, nan]",
4050,53691,2020-01-12 20:41:14.775000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-20-46_997.csv,"[nan, nan, nan]",
4051,53692,2020-01-12 20:46:02.775000,False,True,2518.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-20-50_998.csv,"[nan, nan, nan]",
4052,53693,2020-01-12 20:50:50.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-20-55_999.csv,"[nan, nan, nan]",
4053,53694,2020-01-12 20:55:38.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-21-00_1000.csv,"[nan, nan, nan]",
4054,53695,2020-01-12 21:00:26.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-21-05_1001.csv,"[nan, nan, nan]",
4055,53696,2020-01-12 21:05:14.775000,False,False,,True,6989.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-21-10_1002.csv,"[nan, nan, nan]",
4056,53697,2020-01-12 21:10:02.775000,False,False,,True,7643.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-21-14_1003.csv,"[nan, nan, nan]",
4057,53698,2020-01-12 21:14:50.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-21-19_1004.csv,"[nan, nan, nan]",
4058,53699,2020-01-12 21:19:38.775000,False,True,13749.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-21-24_1005.csv,"[nan, nan, nan]",
4059,53700,2020-01-12 21:24:26.775000,False,True,3378.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-21-29_1006.csv,"[nan, nan, nan]",
4060,53701,2020-01-12 21:29:14.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-21-34_1007.csv,"[nan, nan, nan]",
4061,53702,2020-01-12 21:34:02.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-21-38_1008.csv,"[nan, nan, nan]",
4062,53703,2020-01-12 21:38:50.775000,False,True,7902.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-21-43_1009.csv,"[nan, nan, nan]",
4063,53704,2020-01-12 21:43:38.775000,False,True,4575.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-21-48_1010.csv,"[nan, nan, nan]",
4064,53705,2020-01-12 21:48:26.775000,False,True,1620.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-21-53_1011.csv,"[nan, nan, nan]",
4065,53706,2020-01-12 21:53:14.775000,False,True,76.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-21-58_1012.csv,"[nan, nan, nan]",
4066,53707,2020-01-12 21:58:02.775000,False,True,1076.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-22-02_1013.csv,"[nan, nan, nan]",
4067,53708,2020-01-12 22:02:50.775000,False,True,8824.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-22-07_1014.csv,"[nan, nan, nan]",
4068,53709,2020-01-12 22:07:38.775000,False,True,4753.0,True,17963.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-22-12_1015.csv,"[nan, nan, nan]",
4069,53710,2020-01-12 22:12:26.775000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-22-17_1016.csv,"[nan, nan, nan]",
4070,53711,2020-01-12 22:17:14.775000,False,False,,True,350.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-22-22_1017.csv,"[nan, nan, nan]",
4071,53712,2020-01-12 22:22:02.775000,False,False,,True,706.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-22-26_1018.csv,"[nan, nan, nan]",
4072,53713,2020-01-12 22:26:50.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-22-31_1019.csv,"[nan, nan, nan]",
4073,53714,2020-01-12 22:31:38.775000,False,True,12670.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-22-36_1020.csv,"[nan, nan, nan]",
4074,53715,2020-01-12 22:36:26.775000,False,True,5887.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-22-41_1021.csv,"[nan, nan, nan]",
4075,53716,2020-01-12 22:41:14.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-22-46_1022.csv,"[nan, nan, nan]",
4076,53717,2020-01-12 22:46:02.775000,False,True,2128.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-22-50_1023.csv,"[nan, nan, nan]",
4077,53718,2020-01-12 22:50:50.775000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-22-55_1024.csv,"[nan, nan, nan]",
4078,53719,2020-01-12 22:55:38.775000,False,False,,True,6725.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-23-00_1025.csv,"[nan, nan, nan]",
4079,53720,2020-01-12 23:00:26.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-23-05_1026.csv,"[nan, nan, nan]",
4080,53721,2020-01-12 23:05:14.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-23-10_1027.csv,"[nan, nan, nan]",
4081,53722,2020-01-12 23:10:02.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-23-14_1028.csv,"[nan, nan, nan]",
4082,53723,2020-01-12 23:14:50.775000,False,True,16116.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-23-19_1029.csv,"[nan, nan, nan]",
4083,53724,2020-01-12 23:19:38.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-23-24_1030.csv,"[nan, nan, nan]",
4084,53725,2020-01-12 23:24:26.775000,False,False,,True,15786.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-23-29_1031.csv,"[nan, nan, nan]",
4085,53726,2020-01-12 23:29:14.775000,False,False,,True,2230.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-23-34_1032.csv,"[nan, nan, nan]",
4086,53727,2020-01-12 23:34:02.775000,False,False,,True,2925.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-23-38_1033.csv,"[nan, nan, nan]",
4087,53728,2020-01-12 23:38:50.775000,False,False,,True,5212.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-23-43_1034.csv,"[nan, nan, nan]",
4088,53729,2020-01-12 23:43:38.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-23-48_1035.csv,"[nan, nan, nan]",
4089,53730,2020-01-12 23:48:26.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-23-53_1036.csv,"[nan, nan, nan]",
4090,53731,2020-01-12 23:53:14.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-12-23-58_1037.csv,"[nan, nan, nan]",
4091,53732,2020-01-12 23:58:02.775000,False,True,16093.0,True,6751.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-00-02_1038.csv,"[nan, nan, nan]",
4092,53733,2020-01-13 00:02:50.775000,False,True,899.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-00-07_1039.csv,"[nan, nan, nan]",
4093,53734,2020-01-13 00:07:38.775000,False,True,1174.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-00-12_1040.csv,"[nan, nan, nan]",
4094,53735,2020-01-13 00:12:26.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-00-17_1041.csv,"[nan, nan, nan]",
4095,53736,2020-01-13 00:17:14.775000,False,True,6437.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-00-22_1042.csv,"[nan, nan, nan]",
4096,53737,2020-01-13 00:22:02.775000,False,True,5014.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-00-26_1043.csv,"[nan, nan, nan]",
4097,53738,2020-01-13 00:26:50.775000,False,True,5276.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-00-31_1044.csv,"[nan, nan, nan]",
4098,53739,2020-01-13 00:31:38.775000,False,False,,True,3018.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-00-36_1045.csv,"[nan, nan, nan]",
4099,53740,2020-01-13 00:36:26.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-00-41_1046.csv,"[nan, nan, nan]",
4100,53741,2020-01-13 00:41:14.775000,False,False,,True,1722.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-00-46_1047.csv,"[nan, nan, nan]",
4101,53742,2020-01-13 00:46:02.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-00-50_1048.csv,"[nan, nan, nan]",
4102,53743,2020-01-13 00:50:50.775000,False,False,,True,2292.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-00-55_1049.csv,"[nan, nan, nan]",
4103,53744,2020-01-13 00:55:38.775000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-01-00_1050.csv,"[nan, nan, nan]",
4104,53745,2020-01-13 01:00:26.775000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-01-05_1051.csv,"[nan, nan, nan]",
4105,53746,2020-01-13 01:05:14.775000,False,False,,True,3074.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-01-10_1052.csv,"[nan, nan, nan]",
4106,53747,2020-01-13 01:10:02.775000,False,False,,True,1089.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-01-14_1053.csv,"[nan, nan, nan]",
4107,53748,2020-01-13 01:14:50.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-01-19_1054.csv,"[nan, nan, nan]",
4108,53749,2020-01-13 01:19:38.775000,False,False,,True,13851.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-01-24_1055.csv,"[nan, nan, nan]",
4109,53750,2020-01-13 01:24:26.775000,False,False,,True,11321.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-01-29_1056.csv,"[nan, nan, nan]",
4110,53751,2020-01-13 01:29:14.775000,False,False,,True,4756.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-01-34_1057.csv,"[nan, nan, nan]",
4111,53752,2020-01-13 01:34:02.775000,False,True,4769.0,True,1002.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-01-38_1058.csv,"[nan, nan, nan]",
4112,53753,2020-01-13 01:38:50.775000,False,False,,True,14979.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-01-43_1059.csv,"[nan, nan, nan]",
4113,53754,2020-01-13 01:43:38.775000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-01-48_1060.csv,"[nan, nan, nan]",
4114,53755,2020-01-13 01:48:26.775000,False,False,,True,14282.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-01-53_1061.csv,"[nan, nan, nan]",
4115,53756,2020-01-13 01:53:14.775000,False,False,,True,17470.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-01-58_1062.csv,"[nan, nan, nan]",
4116,53757,2020-01-13 01:58:02.775000,False,True,3347.0,True,0.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-02-02_1063.csv,"[nan, nan, nan]",
4117,53758,2020-01-13 02:02:50.775000,False,False,,True,11.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-02-07_1064.csv,"[nan, nan, nan]",
4118,53759,2020-01-13 02:07:38.775000,False,False,,True,1023.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-01-13-02-12_1065.csv,"[nan, nan, nan]",
